61000;940GZZDLEIN;East India DLR Station;51.509364;-0.002319;940GZZLUGPK;Green Park Underground Station;51.506951;-0.142783;6;12
61001;910GKNTSHTW;Kentish Town West Rail Station;51.546553;-0.146651;940GZZLUMED;Mile End Underground Station;51.525127;-0.033633;11;13
61002;940GZZDLLEW;Lewisham DLR Station;51.464668;-0.012867;940GZZLUWKN;West Kensington Underground Station;51.490463;-0.206635;10;7
61003;940GZZLUSFS;Southfields Underground Station;51.445076;-0.2066;940GZZLUTHB;Theydon Bois Underground Station;51.671768;0.103097;11;6
61004;940GZZLUWRR;Warren Street Underground Station;51.524956;-0.138317;940GZZLUICK;Ickenham Underground Station;51.561989;-0.441991;8;21
61005;910GSIVRST;Silver Street Rail Station;51.614696;-0.067233;940GZZLUSKT;South Kenton Underground Station;51.570238;-0.308433;8;21
61006;940GZZLUBWR;Bow Road Underground Station;51.526944;-0.025121;910GDENMRKH;Denmark Hill Rail Station;51.468206;-0.089356;9;12
61007;940GZZLUWAF;Watford Underground Station;51.657446;-0.41738;940GZZLUSBC;Shepherd's Bush (Central) Underground Station;51.504381;-0.218812;9;19
61008;940GZZLUTPN;Turnpike Lane Underground Station;51.590279;-0.102947;940GZZLUWRR;Warren Street Underground Station;51.524956;-0.138317;8;21
61009;910GHMPSTDH;Hampstead Heath Rail Station;51.555216;-0.165702;940GZZLUHGD;Hillingdon Underground Station;51.553712;-0.449818;6;14
61010;940GZZLUWBN;West Brompton Underground Station;51.487272;-0.195597;940GZZLUSRP;South Ruislip Underground Station;51.556859;-0.398904;11;6
61011;940GZZLUSEA;South Ealing Underground Station;51.501008;-0.307425;940GZZDLPDK;Pontoon Dock DLR Station;51.502216;0.032124;10;18
61012;910GCNDAW;Canada Water Rail Station;51.497994;-0.049713;940GZZLUTCR;Tottenham Court Road Underground Station;51.516431;-0.130406;11;8
61013;910GPENEW;Penge West Rail Station;51.417557;-0.060834;940GZZLUECM;Ealing Common Underground Station;51.510145;-0.288265;6;15
61014;940GZZLUSGT;Southgate Underground Station;51.632323;-0.127811;940GZZLUAMS;Amersham Underground Station;51.674127;-0.607708;7;5
61015;940GZZLUHWC;Hounslow Central Underground Station;51.471299;-0.366581;940GZZLUWIP;Wimbledon Park Underground Station;51.434575;-0.199717;8;4
61016;940GZZLUHWT;Hounslow West Underground Station;51.473473;-0.386533;940GZZLULBN;Lambeth North Underground Station;51.498812;-0.11231;10;18
61017;940GZZLUSJP;St. James's Park Underground Station;51.499548;-0.133604;910GWATFDJ;Watford Junction Rail Station;51.663908;-0.395928;11;19
61018;940GZZLUBWT;Bayswater Underground Station;51.512289;-0.187935;940GZZLUSJW;St. John's Wood Underground Station;51.534527;-0.173945;7;10
61019;940GZZLUSGT;Southgate Underground Station;51.632323;-0.127811;940GZZLUPLW;Plaistow Underground Station;51.531345;0.01746;6;11
61020;940GZZLUHGR;Hanger Lane Underground Station;51.530182;-0.292704;940GZZLUFCN;Farringdon Underground Station;51.520257;-0.104908;8;11
61021;940GZZLUPCC;Piccadilly Circus Underground Station;51.510055;-0.133794;940GZZLUGHK;Goldhawk Road Underground Station;51.502009;-0.226714;9;4
61022;910GWNSTDPK;Wanstead Park Rail Station;51.551698;0.026222;940GZZLUWOG;Wood Green Underground Station;51.597486;-0.109881;10;21
61023;910GTURKYST;Turkey Street Rail Station;51.672637;-0.047209;910GPCKHMRY;Peckham Rye Rail Station;51.470037;-0.069409;8;6
61024;910GWDGRNPK;Woodgrange Park Rail Station;51.549269;0.044433;940GZZLUWYC;Wembley Central Underground Station;51.55231;-0.296852;6;19
61025;940GZZLUALP;Alperton Underground Station;51.540633;-0.29961;940GZZLUCST;Cannon Street Underground Station;51.511515;-0.090426;11;7
61026;940GZZLUGBY;Gunnersbury Underground Station;51.491808;-0.275267;940GZZLULRD;Latimer Road Underground Station;51.513394;-0.217797;8;19
61027;910GRICHMND;Richmond (London) Rail Station;51.463064;-0.301559;940GZZLUWYP;Wembley Park Underground Station;51.563204;-0.279261;9;15
61028;910GSEVNSIS;Seven Sisters Rail Station;51.582274;-0.075264;940GZZDLPDK;Pontoon Dock DLR Station;51.502216;0.032124;7;13
61029;940GZZLUCYD;Chorleywood Underground Station;51.654359;-0.518453;940GZZDLISL;Island Gardens DLR Station;51.487814;-0.010132;11;7
61030;940GZZLUNWH;Northwood Hills Underground Station;51.60057;-0.409453;940GZZLUSUH;Sudbury Hill Underground Station;51.556952;-0.336437;8;6
61031;940GZZLUWYP;Wembley Park Underground Station;51.563204;-0.279261;940GZZLUCWR;Canada Water Underground Station;51.497949;-0.049715;10;7
61032;940GZZLUTMH;Tottenham Hale Underground Station;51.588115;-0.060234;940GZZDLTWG;Tower Gateway DLR Station;51.510621;-0.074813;9;11
61033;940GZZLUCPK;Canons Park Underground Station;51.6077;-0.294693;910GSTNBGPK;Stonebridge Park Rail Station;51.544117;-0.275828;10;14
61034;940GZZDLEIN;East India DLR Station;51.509364;-0.002319;940GZZLUMYB;Marylebone Underground Station;51.522327;-0.163204;6;17
61035;910GLONFLDS;London Fields Rail Station;51.541158;-0.057747;940GZZLUCWP;Chiswick Park Underground Station;51.494632;-0.267972;7;12
61036;910GDENMRKH;Denmark Hill Rail Station;51.468206;-0.089356;940GZZLUGHK;Goldhawk Road Underground Station;51.502009;-0.226714;11;8
61037;910GCNNB;Canonbury Rail Station;51.548738;-0.092185;910GROMFORD;Romford Rail Station;51.574835;0.183251;7;20
61038;940GZZLUCXY;Croxley Underground Station;51.647044;-0.441708;940GZZLUSBM;Shepherd's Bush Market Underground Station;51.505583;-0.226373;10;20
61039;910GKENR;Kensal Rise Rail Station;51.534559;-0.219955;940GZZLUDGY;Dagenham Heathway Underground Station;51.541644;0.147539;7;21
61040;910GHACKNYW;Hackney Wick Rail Station;51.543416;-0.024912;910GNWEMBLY;North Wembley Rail Station;51.562602;-0.303984;11;8
