68000;910GSTJMSST;St James Street (London) Rail Station;51.580987;-0.032911;910GDALSKLD;Dalston Kingsland Rail Station;51.548154;-0.075695;6;15
68001;910GSTNBGPK;Stonebridge Park Rail Station;51.544117;-0.275828;940GZZLUSSQ;Sloane Square Underground Station;51.492274;-0.156374;11;15
68002;940GZZDLWIQ;West India Quay DLR Station;51.507034;-0.020304;910GHAKNYNM;Hackney Downs Rail Station;51.548763;-0.060813;9;15
68003;940GZZLUCXY;Croxley Underground Station;51.647044;-0.441708;940GZZDLSIT;Stratford International DLR Station;51.545271;-0.00963;10;20
68004;940GZZLUPKR;Park Royal Underground Station;51.527129;-0.284341;910GRTHERHI;Rotherhithe Rail Station;51.500821;-0.052042;9;14
68005;940GZZLURSQ;Russell Square Underground Station;51.523077;-0.124281;940GZZLURMD;Richmond Underground Station;51.463241;-0.301337;7;6
68006;940GZZLUSGP;Stonebridge Park Underground Station;51.543965;-0.275891;940GZZLUERB;Edgware Road (Bakerloo) Underground Station;51.520304;-0.170147;6;12
68007;940GZZLUASL;Arsenal Underground Station;51.558661;-0.107452;940GZZDLCAN;Canary Wharf DLR Station;51.504842;-0.02099;7;4
68008;910GHAKNYNM;Hackney Downs Rail Station;51.548763;-0.060813;910GKNTSHTW;Kentish Town West Rail Station;51.546553;-0.146651;10;8
68009;910GEUSTON;London Euston Rail Station;51.528141;-0.133919;940GZZLUMGT;Moorgate Underground Station;51.51818;-0.088317;9;15
68010;940GZZLUSUH;Sudbury Hill Underground Station;51.556952;-0.336437;910GBLCHSRD;Blackhorse Road Rail Station;51.586612;-0.041228;8;16
68011;940GZZDLLCA;London City Airport DLR Station;51.503419;0.048749;940GZZDLCGT;Canning Town DLR Station;51.514471;0.00772;6;16
68012;940GZZLUNWY;North Wembley Underground Station;51.562558;-0.304;940GZZLUKPK;Kilburn Park Underground Station;51.534985;-0.194229;10;14
68013;910GROMFORD;Romford Rail Station;51.574835;0.183251;940GZZLUDGY;Dagenham Heathway Underground Station;51.541644;0.147539;9;13
68014;910GSBURY;Southbury Rail Station;51.648713;-0.05243;910GKNTSHTW;Kentish Town West Rail Station;51.546553;-0.146651;11;13
68015;940GZZDLPRE;Prince Regent DLR Station;51.509267;0.034167;940GZZLUCXY;Croxley Underground Station;51.647044;-0.441708;8;6
68016;940GZZLUHNX;Hatton Cross Underground Station;51.466751;-0.423181;940GZZLUNHA;North Harrow Underground Station;51.58487;-0.36241;10;11
68017;940GZZLUWAF;Watford Underground Station;51.657446;-0.41738;910GHONROPK;Honor Oak Park Rail Station;51.449992;-0.045499;7;21
68018;940GZZLUQPS;Queen's Park Underground Station;51.534163;-0.204571;940GZZLUBDS;Bounds Green Underground Station;51.607042;-0.12423;10;10
68019;910GRTHERHI;Rotherhithe Rail Station;51.500821;-0.052042;940GZZLUESQ;Euston Square Underground Station;51.525609;-0.135825;10;14
68020;940GZZLULGT;Lancaster Gate Underground Station;51.511727;-0.175491;940GZZLUECM;Ealing Common Underground Station;51.510145;-0.288265;10;13
68021;940GZZLULYS;Leytonstone Underground Station;51.56833;0.008202;910GWCROYDN;West Croydon Rail Station;51.378428;-0.102581;9;9
68022;940GZZLUSBM;Shepherd's Bush Market Underground Station;51.505583;-0.226373;940GZZLUWBN;West Brompton Underground Station;51.487272;-0.195597;6;20
68023;940GZZLUVIC;Victoria Underground Station;51.496363;-0.143098;910GWAPPING;Wapping Rail Station;51.504392;-0.055925;7;12
68024;940GZZLULNB;London Bridge Underground Station;51.505725;-0.088867;940GZZLUKNB;Knightsbridge Underground Station;51.501673;-0.160504;11;8
68025;910GBRBYPK;Brondesbury Park Rail Station;51.540705;-0.210125;940GZZDLTWG;Tower Gateway DLR Station;51.510621;-0.074813;8;5
68026;940GZZLUCSM;Chesham Underground Station;51.70521;-0.611241;940GZZLUQPS;Queen's Park Underground Station;51.534163;-0.204571;8;13
68027;940GZZLUTHB;Theydon Bois Underground Station;51.671768;0.103097;910GWAPPING;Wapping Rail Station;51.504392;-0.055925;10;11
68028;910GHACKNYW;Hackney Wick Rail Station;51.543416;-0.024912;940GZZLUWSD;Wanstead Underground Station;51.575507;0.028537;6;12
68029;940GZZLURVP;Ravenscourt Park Underground Station;51.494126;-0.23588;940GZZLUALP;Alperton Underground Station;51.540633;-0.29961;6;13
68030;940GZZLUNKP;Northwick Park Underground Station;51.578488;-0.318057;940GZZLUFLP;Fairlop Underground Station;51.595625;0.091015;9;17
68031;910GHOMRTON;Homerton Rail Station;51.547017;-0.042353;940GZZLUMGT;Moorgate Underground Station;51.51818;-0.088317;7;18
68032;940GZZLUSKW;Stockwell Underground Station;51.472188;-0.122639;940GZZLUPCO;Pimlico Underground Station;51.489101;-0.133757;7;4
68033;940GZZLUALP;Alperton Underground Station;51.540633;-0.29961;940GZZDLSIT;Stratford International DLR Station;51.545271;-0.00963;7;16
68034;940GZZDLPRE;Prince Regent DLR Station;51.509267;0.034167;940GZZLUCST;Cannon Street Underground Station;51.511515;-0.090426;9;14
68035;940GZZDLCAN;Canary Wharf DLR Station;51.504842;-0.02099;940GZZLUFPK;Finsbury Park Underground Station;51.564164;-0.106819;11;20
68036;940GZZLUSHH;South Harrow Underground Station;51.564894;-0.352494;940GZZLUALP;Alperton Underground Station;51.540633;-0.29961;6;5
68037;910GSEVNSIS;Seven Sisters Rail Station;51.582274;-0.075264;940GZZLUTCR;Tottenham Court Road Underground Station;51.516431;-0.130406;6;16
68038;940GZZLUUXB;Uxbridge Underground Station;51.546563;-0.47794;940GZZLUBKF;Blackfriars Underground Station;51.511586;-0.103654;11;4
68039;940GZZLUWJN;Willesden Junction Underground Station;51.532264;-0.244282;940GZZLULAD;Ladbroke Grove Underground Station;51.517454;-0.210389;10;12
68040;940GZZLUFCN;Farringdon Underground Station;51.520257;-0.104908;940GZZLUBBB;Bromley-by-Bow Underground Station;51.524844;-0.011531;6;4
68041;940GZZLUGFD;Greenford Underground Station;51.54243;-0.346052;940GZZLUKBY;Kingsbury Underground Station;51.584852;-0.27879;11;8
68042;940GZZLUSKT;South Kenton Underground Station;51.570238;-0.308433;940GZZLUSHH;South Harrow Underground Station;51.564894;-0.352494;8;6
68043;940GZZLUBWR;Bow Road Underground Station;51.526944;-0.025121;940GZZLUPVL;Perivale Underground Station;51.536723;-0.323447;9;8
68044;940GZZDLSHS;Stratford High Street DLR Station;51.538201;-0.00107;940GZZLUDBN;Debden Underground Station;51.645394;0.083793;11;10
68045;940GZZLULRD;Latimer Road Underground Station;51.513394;-0.217797;940GZZLUPRD;Preston Road Underground Station;51.571979;-0.295107;7;14
68046;940GZZLUHSK;High Street Kensington Underground Station;51.50106;-0.19279;940GZZDLWIQ;West India Quay DLR Station;51.507034;-0.020304;9;18
68047;940GZZLUCAR;Caledonian Road Underground Station;51.548524;-0.118489;940GZZDLLCA;London City Airport DLR Station;51.503419;0.048749;6;16
