49000;940GZZDLISL;Island Gardens DLR Station;51.487814;-0.010132;940GZZLUWLA;Wood Lane Underground Station;51.509674;-0.224528;7;7
49001;910GSHRDHST;Shoreditch High Street Rail Station;51.52338;-0.07524;940GZZDLWLA;Woolwich Arsenal DLR Station;51.490012;0.069136;10;19
49002;940GZZLUBLR;Blackhorse Road Underground Station;51.586925;-0.041143;940GZZLULYS;Leytonstone Underground Station;51.56833;0.008202;6;10
49003;940GZZLUSUT;Sudbury Town Underground Station;51.550821;-0.315746;910GHRGYGL;Harringay Green Lanes Rail Station;51.577189;-0.098138;9;17
49004;940GZZLUKWG;Kew Gardens Underground Station;51.477062;-0.285242;940GZZLUDGY;Dagenham Heathway Underground Station;51.541644;0.147539;6;5
49005;940GZZLUBKE;Barkingside Underground Station;51.585695;0.088596;940GZZLUNGW;North Greenwich Underground Station;51.500474;0.004295;7;21
49006;940GZZLUCKS;Cockfosters Underground Station;51.651519;-0.149167;910GSKENTON;South Kenton Rail Station;51.570221;-0.308463;6;12
49007;940GZZLUSWC;Swiss Cottage Underground Station;51.543687;-0.174891;940GZZLUFYR;Finchley Road Underground Station;51.54683;-0.179842;8;6
49008;940GZZLUBSC;Barons Court Underground Station;51.490315;-0.213425;940GZZLULRD;Latimer Road Underground Station;51.513394;-0.217797;7;20
49009;910GBRUCGRV;Bruce Grove Rail Station;51.593966;-0.069861;910GGNRSBRY;Gunnersbury Rail Station;51.491682;-0.275286;9;19
49010;940GZZLUHWC;Hounslow Central Underground Station;51.471299;-0.366581;940GZZLUCPK;Canons Park Underground Station;51.6077;-0.294693;6;15
49011;940GZZLUNFD;Northfields Underground Station;51.499324;-0.31472;940GZZLUTHB;Theydon Bois Underground Station;51.671768;0.103097;9;21
49012;940GZZDLCUT;Cutty Sark (for Maritime Greenwich) DLR Station;51.481675;-0.010802;940GZZLUFLP;Fairlop Underground Station;51.595625;0.091015;7;19
49013;910GLEYTNMR;Leyton Midland Road Rail Station;51.569731;-0.008042;940GZZLUSFS;Southfields Underground Station;51.445076;-0.2066;10;10
