4000;940GZZLUWBN;West Brompton Underground Station;51.487272;-0.195597;940GZZLUSRP;South Ruislip Underground Station;51.556859;-0.398904;11;21
4001;940GZZLUMRH;Manor House Underground Station;51.570744;-0.096113;910GWNSTDPK;Wanstead Park Rail Station;51.551698;0.026222;6;13
4002;940GZZLUGFD;Greenford Underground Station;51.54243;-0.346052;910GSHRDHST;Shoreditch High Street Rail Station;51.52338;-0.07524;6;18
4003;940GZZLUPSG;Parsons Green Underground Station;51.475281;-0.201168;910GPCKHMQD;Queens Road Peckham Rail Station;51.47357;-0.057307;10;10
4004;940GZZLUHGR;Hanger Lane Underground Station;51.530182;-0.292704;940GZZLUTNG;Turnham Green Underground Station;51.495152;-0.254554;10;12
4005;910GHOXTON;Hoxton Rail Station;51.531517;-0.075676;910GHOMRTON;Homerton Rail Station;51.547017;-0.042353;11;19
4006;940GZZLUSHH;South Harrow Underground Station;51.564894;-0.352494;910GDENMRKH;Denmark Hill Rail Station;51.468206;-0.089356;7;17
4007;940GZZLUWJN;Willesden Junction Underground Station;51.532264;-0.244282;940GZZLURMD;Richmond Underground Station;51.463241;-0.301337;11;17
4008;940GZZLUGTR;Gloucester Road Underground Station;51.494321;-0.182655;910GLIVST;London Liverpool Street Rail Station;51.517996;-0.08142;11;13
4009;940GZZLUTMH;Tottenham Hale Underground Station;51.588115;-0.060234;940GZZLUWKA;Warwick Avenue Underground Station;51.523268;-0.18378;11;19
4010;940GZZLUBND;Bond Street Underground Station;51.514309;-0.149719;940GZZLUEMB;Embankment Underground Station;51.507062;-0.122662;7;18
4011;940GZZLUQBY;Queensbury Underground Station;51.594196;-0.286219;940GZZLUKWG;Kew Gardens Underground Station;51.477062;-0.285242;9;14
4012;940GZZLUCHX;Charing Cross Underground Station;51.507415;-0.127273;940GZZLURBG;Redbridge Underground Station;51.576249;0.045369;10;17
4013;940GZZLUMPK;Moor Park Underground Station;51.629844;-0.432443;940GZZLUBST;Baker Street Underground Station;51.522888;-0.157127;9;14
4014;940GZZLUBND;Bond Street Underground Station;51.514309;-0.149719;940GZZLUNWY;North Wembley Underground Station;51.562558;-0.304;8;21
4015;940GZZLUWTA;West Acton Underground Station;51.518006;-0.28098;910GWDGRNPK;Woodgrange Park Rail Station;51.549269;0.044433;10;20
4016;940GZZLUBSC;Barons Court Underground Station;51.490315;-0.213425;940GZZLUSWC;Swiss Cottage Underground Station;51.543687;-0.174891;6;8
4017;940GZZLUWKN;West Kensington Underground Station;51.490463;-0.206635;940GZZLUWIG;Willesden Green Underground Station;51.549151;-0.221535;6;20
4018;940GZZLUCPK;Canons Park Underground Station;51.6077;-0.294693;940GZZLUUPK;Upton Park Underground Station;51.535345;0.035272;11;16
4019;940GZZLUSTM;Stanmore Underground Station;51.619838;-0.303267;940GZZLUMPK;Moor Park Underground Station;51.629844;-0.432443;8;14
