97000;940GZZLUCGT;Canning Town Underground Station;51.513588;0.00833;910GSTNBGPK;Stonebridge Park Rail Station;51.544117;-0.275828;7;11
97001;940GZZLUFPK;Finsbury Park Underground Station;51.564164;-0.106819;940GZZLURSM;Ruislip Manor Underground Station;51.5732;-0.412963;8;17
97002;910GLEYTNMR;Leyton Midland Road Rail Station;51.569731;-0.008042;940GZZLUNKP;Northwick Park Underground Station;51.578488;-0.318057;9;17
97003;940GZZLUESQ;Euston Square Underground Station;51.525609;-0.135825;910GHMPSTDH;Hampstead Heath Rail Station;51.555216;-0.165702;8;7
97004;940GZZLUCWR;Canada Water Underground Station;51.497949;-0.049715;940GZZLUKOY;Kensington (Olympia) Underground Station;51.497628;-0.210013;11;10
97005;910GKENOLYM;Kensington (Olympia) Rail Station;51.497903;-0.210362;940GZZLUKNB;Knightsbridge Underground Station;51.501673;-0.160504;6;9
97006;940GZZDLPRE;Prince Regent DLR Station;51.509267;0.034167;910GCMDNRD;Camden Road Rail Station;51.541796;-0.138697;9;12
97007;910GHMPSTDH;Hampstead Heath Rail Station;51.555216;-0.165702;940GZZLUBEC;Becontree Underground Station;51.540336;0.127028;11;11
97008;940GZZLUHGD;Hillingdon Underground Station;51.553712;-0.449818;940GZZLURVP;Ravenscourt Park Underground Station;51.494126;-0.23588;7;17
97009;940GZZLUDBN;Debden Underground Station;51.645394;0.083793;940GZZLUWIG;Willesden Green Underground Station;51.549151;-0.221535;11;20
97010;940GZZLUMSH;Mansion House Underground Station;51.512122;-0.094004;940GZZLUQPS;Queen's Park Underground Station;51.534163;-0.204571;10;15
97011;940GZZLUQWY;Queensway Underground Station;51.510316;-0.187149;940GZZLUCXY;Croxley Underground Station;51.647044;-0.441708;8;13
97012;940GZZLUMBA;Marble Arch Underground Station;51.513429;-0.15895;910GSBURY;Southbury Rail Station;51.648713;-0.05243;11;8
97013;910GDENMRKH;Denmark Hill Rail Station;51.468206;-0.089356;910GGNRSBRY;Gunnersbury Rail Station;51.491682;-0.275286;11;5
97014;910GTURKYST;Turkey Street Rail Station;51.672637;-0.047209;940GZZLUHOH;Harrow-on-the-Hill Underground Station;51.579202;-0.337226;10;6
97015;910GWLTWCEN;Walthamstow Central Rail Station;51.582925;-0.019807;940GZZLUSBC;Shepherd's Bush (Central) Underground Station;51.504381;-0.218812;9;9
97016;940GZZLUKWG;Kew Gardens Underground Station;51.477062;-0.285242;940GZZDLMUD;Mudchute DLR Station;51.490707;-0.014731;6;13
97017;940GZZLUWKA;Warwick Avenue Underground Station;51.523268;-0.18378;910GCROUCHH;Crouch Hill Rail Station;51.571308;-0.117144;8;11
97018;910GKENR;Kensal Rise Rail Station;51.534559;-0.219955;940GZZLUNBP;Newbury Park Underground Station;51.575732;0.090015;8;12
97019;940GZZLUHLT;Hainault Underground Station;51.603665;0.093493;940GZZLUNWH;Northwood Hills Underground Station;51.60057;-0.409453;9;16
97020;940GZZLUMRH;Manor House Underground Station;51.570744;-0.096113;910GHONROPK;Honor Oak Park Rail Station;51.449992;-0.045499;11;5
97021;940GZZLUMED;Mile End Underground Station;51.525127;-0.033633;940GZZDLSHS;Stratford High Street DLR Station;51.538201;-0.00107;11;10
97022;940GZZLUKOY;Kensington (Olympia) Underground Station;51.497628;-0.210013;910GCAMHTH;Cambridge Heath (London) Rail Station;51.531978;-0.057273;11;18
97023;940GZZDLBOW;Bow Church DLR Station;51.527818;-0.020931;940GZZLUSHH;South Harrow Underground Station;51.564894;-0.352494;6;11
97024;940GZZLUUPY;Upney Underground Station;51.538376;0.101541;940GZZLUCAR;Caledonian Road Underground Station;51.548524;-0.118489;6;10
97025;940GZZLUSKW;Stockwell Underground Station;51.472188;-0.122639;940GZZLUMBA;Marble Arch Underground Station;51.513429;-0.15895;8;11
97026;940GZZLUCHX;Charing Cross Underground Station;51.507415;-0.127273;910GBROCKLY;Brockley Rail Station;51.464652;-0.03753;9;6
97027;910GKLBRNHR;Kilburn High Road Rail Station;51.537283;-0.192235;940GZZLUACT;Acton Town Underground Station;51.503062;-0.280462;6;5
97028;940GZZLUMGT;Moorgate Underground Station;51.51818;-0.088317;910GCNNB;Canonbury Rail Station;51.548738;-0.092185;8;16
97029;910GKLBRNHR;Kilburn High Road Rail Station;51.537283;-0.192235;940GZZLUSTD;Stratford Underground Station;51.541811;-0.00345;7;8
97030;940GZZLUSVS;Seven Sisters Underground Station;51.583336;-0.072577;940GZZLUGTH;Gants Hill Underground Station;51.57655;0.066195;7;9
