21000;910GSKENTON;South Kenton Rail Station;51.570221;-0.308463;940GZZLUTPN;Turnpike Lane Underground Station;51.590279;-0.102947;6;5
21001;940GZZLUBEC;Becontree Underground Station;51.540336;0.127028;940GZZLUWOG;Wood Green Underground Station;51.597486;-0.109881;8;21
21002;910GSTJMSST;St James Street (London) Rail Station;51.580987;-0.032911;940GZZDLRVC;Royal Victoria DLR Station;51.50934;0.018505;6;7
21003;910GLONFLDS;London Fields Rail Station;51.541158;-0.057747;940GZZLUPCC;Piccadilly Circus Underground Station;51.510055;-0.133794;11;14
21004;910GHOMRTON;Homerton Rail Station;51.547017;-0.042353;910GBLCHSRD;Blackhorse Road Rail Station;51.586612;-0.041228;7;11
21005;940GZZLUDBN;Debden Underground Station;51.645394;0.083793;940GZZLUNKP;Northwick Park Underground Station;51.578488;-0.318057;11;18
21006;940GZZLUADE;Aldgate East Underground Station;51.515042;-0.072378;910GWLSDJHL;Willesden Junction Rail Station;51.532502;-0.244547;11;6
21007;940GZZLUBST;Baker Street Underground Station;51.522888;-0.157127;910GTURKYST;Turkey Street Rail Station;51.672637;-0.047209;8;15
21008;940GZZLUMPK;Moor Park Underground Station;51.629844;-0.432443;940GZZLUNFD;Northfields Underground Station;51.499324;-0.31472;9;5
21009;940GZZLULGN;Loughton Underground Station;51.641451;0.055486;910GFORESTH;Forest Hill Rail Station;51.439282;-0.053151;7;16
21010;940GZZLUERC;Edgware Road (Circle Line) Underground Station;51.519863;-0.167829;940GZZLUAMS;Amersham Underground Station;51.674127;-0.607708;10;11
21011;910GLYTNSHR;Leytonstone High Road Rail Station;51.56356;0.008425;940GZZLULAD;Ladbroke Grove Underground Station;51.517454;-0.210389;8;17
21012;940GZZLUFLP;Fairlop Underground Station;51.595625;0.091015;910GPENEW;Penge West Rail Station;51.417557;-0.060834;8;13
21013;910GSTKNWNG;Stoke Newington Rail Station;51.565239;-0.072881;940GZZLUSFS;Southfields Underground Station;51.445076;-0.2066;6;21
21014;940GZZLUCWR;Canada Water Underground Station;51.497949;-0.049715;940GZZLUPCO;Pimlico Underground Station;51.489101;-0.133757;11;9
21015;940GZZLULBN;Lambeth North Underground Station;51.498812;-0.11231;940GZZLUSJP;St. James's Park Underground Station;51.499548;-0.133604;9;9
21016;940GZZLUGHK;Goldhawk Road Underground Station;51.502009;-0.226714;940GZZLUCGT;Canning Town Underground Station;51.513588;0.00833;11;13
21017;940GZZLUMBA;Marble Arch Underground Station;51.513429;-0.15895;910GQPRK;Queens Park (London) Rail Station;51.533972;-0.204983;9;13
21018;940GZZLUBKH;Buckhurst Hill Underground Station;51.626612;0.046767;910GBHILLPK;Bush Hill Park Rail Station;51.641872;-0.069452;9;16
21019;940GZZLUWSM;Westminster Underground Station;51.501324;-0.124857;940GZZLUSFB;Stamford Brook Underground Station;51.494921;-0.245703;11;9
21020;940GZZLUCHX;Charing Cross Underground Station;51.507415;-0.127273;940GZZLUHSD;Hammersmith (Dist&Picc Line) Underground Station;51.492304;-0.223619;6;5
21021;940GZZLUCXY;Croxley Underground Station;51.647044;-0.441708;940GZZLUSJP;St. James's Park Underground Station;51.499548;-0.133604;7;9
21022;940GZZLUBEC;Becontree Underground Station;51.540336;0.127028;910GWDST;Wood Street Rail Station;51.586587;-0.002397;10;15
21023;940GZZLUSFB;Stamford Brook Underground Station;51.494921;-0.245703;940GZZLUHR4;Heathrow Terminal 4 Underground Station;51.458527;-0.445762;9;15
21024;910GDALSKLD;Dalston Kingsland Rail Station;51.548154;-0.075695;940GZZLUHWT;Hounslow West Underground Station;51.473473;-0.386533;9;17
21025;940GZZLUUPY;Upney Underground Station;51.538376;0.101541;940GZZDLALL;All Saints DLR Station;51.511004;-0.013128;9;16
21026;940GZZLUSKW;Stockwell Underground Station;51.472188;-0.122639;940GZZLUERB;Edgware Road (Bakerloo) Underground Station;51.520304;-0.170147;6;13
21027;940GZZDLELV;Elverson Road DLR Station;51.469077;-0.016721;940GZZDLWLA;Woolwich Arsenal DLR Station;51.490012;0.069136;11;21
21028;910GCHESHNT;Cheshunt Rail Station;51.702877;-0.023952;910GHTCHEND;Hatch End Rail Station;51.609416;-0.368604;8;9
