5000;910GCRPNDPK;Carpenders Park Rail Station;51.628351;-0.385942;940GZZLUSSQ;Sloane Square Underground Station;51.492274;-0.156374;13;9
5001;940GZZLUNHT;Northolt Underground Station;51.548242;-0.368702;940GZZLUHNX;Hatton Cross Underground Station;51.466751;-0.423181;4;7
5002;940GZZLUOSY;Osterley Underground Station;51.481278;-0.352226;940GZZLUTHB;Theydon Bois Underground Station;51.671768;0.103097;6;9
5003;940GZZDLGAL;Gallions Reach DLR Station;51.508945;0.071565;940GZZLUBKF;Blackfriars Underground Station;51.511586;-0.103654;5;7
5004;940GZZLUBST;Baker Street Underground Station;51.522888;-0.157127;940GZZLUHPC;Hyde Park Corner Underground Station;51.503039;-0.152438;15;8
5005;940GZZLUSVS;Seven Sisters Underground Station;51.583336;-0.072577;940GZZLURSQ;Russell Square Underground Station;51.523077;-0.124281;15;11
5006;940GZZLUKWG;Kew Gardens Underground Station;51.477062;-0.285242;940GZZLUNKP;Northwick Park Underground Station;51.578488;-0.318057;6;9
5007;940GZZLUWLA;Wood Lane Underground Station;51.509674;-0.224528;940GZZLUTMH;Tottenham Hale Underground Station;51.588115;-0.060234;18;9
5008;910GCHESHNT;Cheshunt Rail Station;51.702877;-0.023952;940GZZLUGTH;Gants Hill Underground Station;51.57655;0.066195;7;11
5009;940GZZLUMVL;Maida Vale Underground Station;51.529782;-0.185756;910GHOMRTON;Homerton Rail Station;51.547017;-0.042353;16;11
5010;940GZZLUFBY;Fulham Broadway Underground Station;51.480084;-0.195419;940GZZLUNWY;North Wembley Underground Station;51.562558;-0.304;5;9
5011;940GZZLUTWH;Tower Hill Underground Station;51.509975;-0.07654;940GZZLUNBP;Newbury Park Underground Station;51.575732;0.090015;21;7
5012;940GZZLUGTR;Gloucester Road Underground Station;51.494321;-0.182655;940GZZLUSSQ;Sloane Square Underground Station;51.492274;-0.156374;19;9
5013;940GZZLUTPN;Turnpike Lane Underground Station;51.590279;-0.102947;940GZZLUMSH;Mansion House Underground Station;51.512122;-0.094004;6;11
5014;940GZZLUKBY;Kingsbury Underground Station;51.584852;-0.27879;940GZZLUKWG;Kew Gardens Underground Station;51.477062;-0.285242;15;9
5015;940GZZLUERC;Edgware Road (Circle Line) Underground Station;51.519863;-0.167829;940GZZLUOAK;Oakwood Underground Station;51.647734;-0.132177;18;6
5016;940GZZLUUPY;Upney Underground Station;51.538376;0.101541;940GZZLUPNR;Pinner Underground Station;51.5929;-0.381164;10;9
5017;940GZZLUTCR;Tottenham Court Road Underground Station;51.516431;-0.130406;910GKEWGRDN;Kew Gardens Rail Station;51.477077;-0.285054;15;11
5018;940GZZLUGPS;Great Portland Street Underground Station;51.523845;-0.144258;940GZZLUWYC;Wembley Central Underground Station;51.55231;-0.296852;6;6
5019;940GZZLUHWT;Hounslow West Underground Station;51.473473;-0.386533;940GZZLUADE;Aldgate East Underground Station;51.515042;-0.072378;5;7
5020;940GZZLUSBC;Shepherd's Bush (Central) Underground Station;51.504381;-0.218812;940GZZLUSUH;Sudbury Hill Underground Station;51.556952;-0.336437;15;9
5021;940GZZDLKGV;King George V DLR Station;51.502007;0.062633;940GZZLUNAN;North Acton Underground Station;51.523529;-0.259754;17;11
5022;940GZZLUHSK;High Street Kensington Underground Station;51.50106;-0.19279;940GZZLUASG;Arnos Grove Underground Station;51.616454;-0.133058;5;7
5023;940GZZLUBBB;Bromley-by-Bow Underground Station;51.524844;-0.011531;940GZZDLLIM;Limehouse DLR Station;51.512397;-0.039802;12;6
5024;910GHTCHEND;Hatch End Rail Station;51.609416;-0.368604;940GZZLUFBY;Fulham Broadway Underground Station;51.480084;-0.195419;12;7
5025;910GBRUCGRV;Bruce Grove Rail Station;51.593966;-0.069861;940GZZLULNB;London Bridge Underground Station;51.505725;-0.088867;5;9
5026;910GWAPPING;Wapping Rail Station;51.504392;-0.055925;940GZZLUBLG;Bethnal Green Underground Station;51.527227;-0.0555;17;6
5027;940GZZLUMED;Mile End Underground Station;51.525127;-0.033633;940GZZLULSQ;Leicester Square Underground Station;51.51139;-0.128421;4;11
5028;940GZZLUCYF;Canary Wharf Underground Station;51.503492;-0.018239;940GZZLULYS;Leytonstone Underground Station;51.56833;0.008202;8;8
5029;940GZZLUBEC;Becontree Underground Station;51.540336;0.127028;940GZZLUSGT;Southgate Underground Station;51.632323;-0.127811;6;10
5030;940GZZLUGPK;Green Park Underground Station;51.506951;-0.142783;940GZZLUCWP;Chiswick Park Underground Station;51.494632;-0.267972;7;6
5031;940GZZLUECT;Earl's Court Underground Station;51.492067;-0.193376;940GZZLUSGN;Stepney Green Underground Station;51.521863;-0.046589;21;10
5032;940GZZLUSNB;Snaresbrook Underground Station;51.580684;0.021449;940GZZLUMRH;Manor House Underground Station;51.570744;-0.096113;9;8
5033;940GZZDLWSV;West Silvertown DLR Station;51.502841;0.022469;940GZZLUWIP;Wimbledon Park Underground Station;51.434575;-0.199717;8;6
5034;940GZZDLLDP;Langdon Park DLR Station;51.515176;-0.014143;940GZZDLLDP;Langdon Park DLR Station;51.515176;-0.014143;7;11
5035;940GZZLUDGY;Dagenham Heathway Underground Station;51.541644;0.147539;910GGNRSBRY;Gunnersbury Rail Station;51.491682;-0.275286;19;10
5036;910GKLBRNHR;Kilburn High Road Rail Station;51.537283;-0.192235;910GSKENTON;South Kenton Rail Station;51.570221;-0.308463;6;10
5037;910GSTMFDHL;Stamford Hill Rail Station;51.574474;-0.076676;940GZZLUTPN;Turnpike Lane Underground Station;51.590279;-0.102947;17;8
5038;910GSTMFDHL;Stamford Hill Rail Station;51.574474;-0.076676;940GZZLUNBP;Newbury Park Underground Station;51.575732;0.090015;14;6
5039;940GZZLUNGW;North Greenwich Underground Station;51.500474;0.004295;940GZZLUSWK;Southwark Underground Station;51.50398;-0.104935;13;9
5040;940GZZLUECT;Earl's Court Underground Station;51.492067;-0.193376;940GZZDLKGV;King George V DLR Station;51.502007;0.062633;5;10
5041;940GZZLUTMH;Tottenham Hale Underground Station;51.588115;-0.060234;940GZZLUNBP;Newbury Park Underground Station;51.575732;0.090015;10;10
5042;940GZZLUACT;Acton Town Underground Station;51.503062;-0.280462;940GZZLUPYB;Putney Bridge Underground Station;51.468265;-0.208729;10;10
5043;940GZZLUASG;Arnos Grove Underground Station;51.616454;-0.133058;940GZZLUSUT;Sudbury Town Underground Station;51.550821;-0.315746;8;8
5044;940GZZLUCYD;Chorleywood Underground Station;51.654359;-0.518453;940GZZLURYL;Rayners Lane Underground Station;51.575154;-0.37113;13;10
5045;940GZZLUSHH;South Harrow Underground Station;51.564894;-0.352494;940GZZLUWRP;West Ruislip Underground Station;51.569686;-0.437875;15;8
5046;910GEMRSPKH;Emerson Park Rail Station;51.568648;0.220128;940GZZDLWSV;West Silvertown DLR Station;51.502841;0.022469;20;11
5047;940GZZDLMUD;Mudchute DLR Station;51.490707;-0.014731;940GZZLUWIP;Wimbledon Park Underground Station;51.434575;-0.199717;14;11
5048;910GHRGYGL;Harringay Green Lanes Rail Station;51.577189;-0.098138;940GZZLURSM;Ruislip Manor Underground Station;51.5732;-0.412963;14;7
5049;940GZZLUWCY;White City Underground Station;51.511964;-0.224295;910GTHBLDSG;Theobalds Grove Rail Station;51.692457;-0.034824;10;9
5050;910GPENEW;Penge West Rail Station;51.417557;-0.060834;940GZZLUADE;Aldgate East Underground Station;51.515042;-0.072378;4;8
5051;940GZZDLWLA;Woolwich Arsenal DLR Station;51.490012;0.069136;940GZZLUMMT;Monument Underground Station;51.510705;-0.085964;19;6
5052;940GZZDLMUD;Mudchute DLR Station;51.490707;-0.014731;940GZZLUNWH;Northwood Hills Underground Station;51.60057;-0.409453;12;11
5053;940GZZLUCWP;Chiswick Park Underground Station;51.494632;-0.267972;940GZZDLMUD;Mudchute DLR Station;51.490707;-0.014731;14;9
5054;940GZZDLDEV;Devons Road DLR Station;51.522672;-0.017608;940GZZLUPLW;Plaistow Underground Station;51.531345;0.01746;19;7
5055;940GZZLURVP;Ravenscourt Park Underground Station;51.494126;-0.23588;940GZZDLALL;All Saints DLR Station;51.511004;-0.013128;19;6
